境内人士,1400,抱歉。请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
广州酷之优电子配件有限公司,100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
可是不知道找谁呀,100,"如没有已经办理好境外采购商证的境外客商陪同下，是无法办理该证件进馆的。,您好！工号70415很高兴为您服务！/Hello!?NO.70415?is?at?your?service."
"哦。谢谢。,这个证，能现场办吗？,这个证，能现场办吗？",100,这个证件只能按照上述方法，在现场办证。
明白。谢谢。,100,不客气，请问还有什么可以帮您？
您好请问在吗,100,您好，请问有什么可以帮到您？
请问怎样办理广交会观众证件的呢,100,您好，请问您是想进馆参观吗？
哦··好的！谢谢,100,不客气。
注册不是有一个验证码要填的吗,100,您方便发送您的现在所在的网页页面的网址吗？
没有，是国外驻国内代表处工作人员,100,请问贵司是否持有外国地区企业常驻代表机构登记证呢？
驻华办事处的企业不是需要先通过内容审核吗,100,您好，平台是需要大概等到九月份才会开放申请以及审核的。
广交会有观众的证吗／,100,请问与会人员是境内人士还是境外人士呢？
"可以进去参观的那种？,境内,境内",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
请问参观这个会展需要什么手续？,100,请问您是想要参观十月份的广交会吗？
"哦,请问参观这个会展需要什么手续？,请问参观这个会展需要什么手续？",100,请问您是想要参观十月份的广交会吗？
"没有,是在中国境内的经销业务,是在中国境内的经销业务",100,请问您想参观采购广交会国内产品还是国外产品？
个人不能参观吗？,100,是可以的。您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
哦，那我提供公司名称的话是什么程序,100,请问贵司的全称是什么呢？
上海恒隆木业有限公司,100,请问您是要参观采购国内产品还是国外产品呢?
"都要参观呢？,有区别是吗？,有区别是吗？",100,如果是境内人士，并且没有持有一年以上有效境外工作签证或者境外永久居住身份证的话，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
这样的话国内外的产品都能参观了是吗？,100,是的。
还有别的申请途径吗？,100,抱歉，如果是境内人士，并且没有持有一年以上有效境外工作签证或者境外永久居住身份证的话，都是需要在已经办理好境外采购商证的外商陪同下办理证件。
"懂了,谢谢,谢谢",100,不客气，请问还有其他可以帮您吗？
"暂时没有了,谢谢,谢谢",100,您好！工号70427很高兴为您服务/Hello!?NO.70427?is?at?your?service.
"您好，请我广交会邀请函要怎么申请呢,请问",100,请问需要申请邀请函的人员是哪国人士呢？
没有哦,100,"很抱歉，如果国内人士不持有上述两种有效证件，是无法申请邀请函的。邀请函主要协助境外客商办理进馆证件。,请问您是想要进馆参观吗？,请问您是想要进馆参观吗？"
"国内,我们公司是做跨境电商的，想挖掘供应商合作伙伴,我们公司是做跨境电商的，想挖掘供应商合作伙伴",100,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
"wo?zen?me?ya,我怎么样才能进场参观呢？,我怎么样才能进场参观呢？",100,请问与会人员是境内人士还是境外人士呢？
没有的,100,请问您想参观采购国内产品还是国外产品？
都想了解,100,请问您方便提供贵司公司名称吗？
"公司营业执照还在办理中，预计两月后才出来,广州三木服饰有限公司,广州三木服饰有限公司",100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
那以国内公司名义可以办理嘛,100,很抱歉，根据您的情况，这是最适合您的办证方法。
"没有，但是有英国的大学的研究生证件,15号开始的那期,15号开始的那期",100,请问您想参观采购国内产品还是国外产品？
我是否可以带2个合作伙伴进去,100,您办理的是采购代表证并不是采购商证件。
这样啊,100,是的。
采购商证件有什么要求？,100,境外客商需要持境外护照/港澳回乡证/台胞证/有一年以上境外有效工作签证的中国护照/境外永久居住证（需出示原件）、名片、1张蓝/白底相片（5厘米×4厘米的个人彩色近期证件照）到现场办理收费的境外采购商证。收费标准100元RMB。
"哦,明白了，谢谢,明白了，谢谢,去广交会参观需要办证吗？,去广交会参观需要办证吗？",100,"是需要的。,请问与会人员是境内人士还是境外人士呢？,请问与会人员是境内人士还是境外人士呢？"
不清楚,100,如您没有上述证件，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
"没有业务来往的呢？,自己一个人去办行吗？,自己一个人去办行吗？",100,如没有已经办理好境外采购商证的境外客商陪同下，是无法办理收费的采购代表证的。
那请问怎么办呢？,100,没有证件是无法进馆的。
"我想说的是没有业务来往的人员,是去观看都要办证吗,是去观看都要办证吗",100,"您可以联系到一位与您人士的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,是的。,是的。,请问还有什么可以帮您？,请问还有什么可以帮您？"
"请问中国人跟意大利人明天要进展会，需要办理什么手续才能进？,第一次进场,第一次进场",100,"境外客商需要持境外护照/（需出示原件）、名片、1张蓝/白底相片（5厘米×4厘米的个人彩色近期证件照）到现场办理收费的境外采购商证。收费标准100元RMB。,请问与会的境内人士有一年以上有效境外工作签证或者境外永久居住证吗?,请问与会的境内人士有一年以上有效境外工作签证或者境外永久居住证吗?"
中国人的呢？,100,请问与会的境内人士有一年以上有效境外工作签证或者境外永久居住证吗?
谢谢你,100,"不客气。,您好，请问还有什么可以帮您？,您好，请问还有什么可以帮您？"
能先网上办理不？,100,抱歉，这个只能在现场办理。
个人去看展会是否收费,100,您好，请问你有什么可以帮助到您的吗？
广东宝莱特医用科技股份有限公司,100,请您想参观采购国内产品还是国外产品？
"不一定,看一下情况,看一下情况",100,如果您境内境外产品都想看一下或者只是想看看境内产品，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
我是国内采购商，如何申请展会通行证,100,您是想进馆参观采购吗？
没有哦，国内不能去参观采购吗？,100,"您需要在一名已经办理采购商证的外商的陪同下，带上您的二代身份证，2寸蓝底或白底照片，您的名片到广交会现场境外采购商报到处办理收费的采购代表证，收费：300元/人/天 50元工本费。,不是的，只要符合办证资质，办理了相关证件就可以进馆参观采购。,不是的，只要符合办证资质，办理了相关证件就可以进馆参观采购。"
哦，好的，要是没有这些手续就不能进馆参观了吗？,100,"是的。,需要符合资质标准才可以办证的。,需要符合资质标准才可以办证的。"
好的，我没参加过，是每次展览都需要吗,100,"是的。,您办理采购代表证只是当日或当期有效。,您办理采购代表证只是当日或当期有效。,您好！工号70445很高兴为您服务。/Hello! NO.70445 is at your service. ,您好！工号70445很高兴为您服务。/Hello! NO.70445 is at your service. ,请问有什么可以帮您？,请问有什么可以帮您？"
"想问如何能去进入看展会啊,我想进去看商品,我想进去看商品",100,"您需要办理采购证件入馆。,请问与会人员是境内人士还是境外人士呢？,请问与会人员是境内人士还是境外人士呢？"
"我从南宁过来的,境内,境内",100,请问您有一年以上有效境外工作签证或者境外永久居住证吗?
没有噢,100,请问您想要参加第几期广交会呢？
"广交会不对外开放吗,第二期,第二期",100,不是的，根据您持有的证件类型不同，适合您的办证方式也是不同的。
我们公司是贸易公司，想进去看商品，采购商品,100,"您好，您参观的第二期广交会为出口展，出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。 ,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）"
"这样啊,还有其它简单的方式吗",100,抱歉，这是最适合您的办证方式了。
没有境外业务,100,抱歉，根据您的情况，必须有一位已经办理好境外采购商证的外商陪同办证。
"国内的,我们是出口公司?想去参展,我们是出口公司?想去参展",100,请问您方便提供贵司公司名称吗？
莒南县绿谷食品有限公司,100,"好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,请问还有什么可以帮您？,请问还有什么可以帮您？"
"明白了,谢谢,谢谢,请问陪同老外看展的中国人?怎么办入场证,请问陪同老外看展的中国人?怎么办入场证",100,请问与会人员是境内人士还是境外人士呢？
一个境外?一个境内,100,请问境内人士有一年以上有效境外工作签证或者境外永久居住证吗?
"境外的已经有入场证了,没有?境内的没有,没有?境内的没有",100,请问您方便提供贵司公司名称吗？
"我是国外公司?在中国的员工,iml,iml",100,请问您想参观采购国内产品还是国外产品？
可不可以办理游客证,100,请问您是想要进馆参观采购吗？
国外都有可能,100,您可以按照以上方法办证进馆。
没有其他办法吗？,100,根据您的情况，这是最适合您的办证方法。
请问一下一个外商可以最多带几个中国的采购代表？,100,您好，最多可以带两个。
"还有需要中国采购代表准备什么资料,好的,好的,？,？",100,"请稍等，正在为您查询。,您好，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,您好，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,您好，请问还有什么可以帮您？,您好，请问还有什么可以帮您？"
"我们申请了广交会的邀请函，,是不是什么时间去都可以？,是不是什么时间去都可以？",100,请问与会人员是境内人士还是境外人士呢？
"境内,外国企业中国采购办事处的,外国企业中国采购办事处的",100,请问贵司是在3月31日前在采购商电子服务平台上面申请了驻华办事邀请函吗？
是的，而且我现在已经打印出来了,100,"""您好，您所办理证件进馆时间实在9:30-18:00,。"",您可以参加以下时间段的展会第一期：春：4月15-19日 第二期：春：4月23-27日??第三期：春:5月1-5日 ,您可以参加以下时间段的展会第一期：春：4月15-19日 第二期：春：4月23-27日??第三期：春:5月1-5日 "
"如何参观展览,需要办理证件吗,需要办理证件吗",100,请问与会人员是境内人士还是境外人士呢？
如果没有境外往来的客商呢？,100,如没有已经办理好境外采购商证的境外客商陪同下是无法办理该证件的。
参观国内产品也是不可以的吗,100,"您好，您参观的出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。 ,请问还有什么可以帮您？,请问还有什么可以帮您？"
办理窗口途经在哪里？,100,办证地点是在广交会展馆：
我想问下第二期4月23到4月27号的进去参观需要什么证件么？,100,"请问与会人员是境内人士还是境外人士呢？,您好，进馆参观采购商是需要办理证件的。,您好，进馆参观采购商是需要办理证件的。"
"我记得之前是有群众开放日的,国内外的都可以参观,国内外的都可以参观",100,"抱歉，广交会是没有观众开放日的。,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）。,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）。"
有没在网上申请进展的呢？,100,很抱歉，根据您的情况，这是最适合您的办证方式。
广交会门票多少钱？,100,"您好，广交会是没有门票售卖的，进馆是需要办理证件的。,请问与会人员是境内人士还是境外人士呢？,请问与会人员是境内人士还是境外人士呢？"
"境内,怎么办理？,怎么办理？",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
没有，只有旅游过,100,请您想参观采购国内产品还是国外产品？
"没有的,不是有外商带就可以办理翻译证件吗,不是有外商带就可以办理翻译证件吗",100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
请问如何入场，如何办理入场证,100,请问与会人员是境内人士还是境外人士呢？
"境内,广州企业,广州企业",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
都可以,100,"您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. ,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. "
"我们想去广交会需要什么资料吗,不是参展，我们是采购方,不是参展，我们是采购方",100,请问与会人员是境内人士还是境外人士呢？
"全部是境内的,我们公司注册是在香港的,我们公司注册是在香港的",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
"要是没有呢,就不能去？",100,"没有已经办理好境外采购商证的境外客商陪同无法办理采购代表证，没有证件无法进馆。,如没有已经办理好境外采购商证的境外客商陪伴下是无法办理证件进馆的。,如没有已经办理好境外采购商证的境外客商陪伴下是无法办理证件进馆的。"
"第三骑,都参观,都参观",100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
第二期，27号的,100,请问您方便提供贵司公司名称吗？
就广州人,100,请您想参观采购国内产品还是国外产品？
"？,都有,都有",100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
没有认识的,100,如没有已经办理好境外采购商证的境外客商陪同下是无法办理证件的。
普通市民呢,100,您好，进馆也是需要办理证件的。
"身份证不行么,或者购票？,或者购票？",100,您好，广交会是没有门票售卖的。
"请问我第三期想要去参观展会,需要交多少费用吗？,需要交多少费用吗？",100,请问与会人员是境内人士还是境外人士呢？
"没有的,我是外资公司的一名员工，中国国籍,我是外资公司的一名员工，中国国籍,怎么办理？,怎么办理？",100,请您想参观采购国内产品还是国外产品？
"国内,家纺,家纺",100,请问您方便提供贵司公司名称吗？
广州卡如泽贸易有限公司,100,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
"您好，我们是采购商，怎么获取门票,想参加第三期,想参加第三期",100,请问与会人员是境内人士还是境外人士呢？
"杭州公司?,没有?,没有?",100,请您想参观采购国内产品还是国外产品？
"两个都想采购??,纺织类，母婴类,纺织类，母婴类,第三期??,第三期??",100,请问您方便提供贵司公司名称吗？
杭州纽奔贸易有限公司,100,"好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,Guest 04-26 13:45:39,Guest 04-26 13:45:39"
内宾怎么办证进场,100,请问您是想要进馆参观吗？
"没有。常驻广州。,我们怎么进去呢,我们怎么进去呢",100,请问您是需要参观第几期呢？
今天的?礼品展,100,请问您方便提供贵司公司名称吗？
没有境外客商咋么办,100,如果没有已办理好境外采购商证的外商陪同，是无法办理证件的。
玉环元伦阀门有限公司,100,请问您是需要采购国内的产品吗？
我们也是生产厂家，这次过去想看看，到时候明年参展,100,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
不能提前预订门票吗？,100,您好，很抱歉，广交会是没有门票的。需符合相关办证条件办理相关证件方可进馆。
"我们是国内的公司,境内,境内",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
裕成塑胶有限公司,100,请问您是需要采购国内的产品吗？
那如果没有刚好同个时间去的境外客商一起呢,100,很抱歉，如果没有已办理好境外采购商证的外商陪同，是无法办理进馆证件的。
厦门这边的，就是想去展会参观,100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
"能解释一下吗？,好像都没有,好像都没有",100,好的。请问贵司全称是？
厦门天利富橡塑制品有限公司,100,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
这边没办法办吗？,100,很抱歉，广交会期间不对外开放。须符合相关办证条件办理相关证件后方可进馆。
作为游客是没有办法参观证的吗？,100,是的。
深圳户籍身份证,100,好的。请问您是想要采购国内的产品吗？
我是个人的?没有公司,100,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
一定要有外商陪同吗？,100,是的。广交会期间不对外开放。需符合相关办证条件办理相关证件方可进馆。
个人不能进去的吗？,100,是的。如果没有已办理好境外采购商证的外商陪同，是无法办证进馆的。
