0,"有限公司,科技,广州",三门定远交通设施有限公司,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",上海恒隆木业有限公司,请问您是要参观采购国内产品还是国外产品呢?
0,"有限公司,科技,广州",个人去看展会是否收费,您好，请问你有什么可以帮助到您的吗？
0,"有限公司,科技,广州",中山富达运动器材有限公司,好的，根据您的情况。您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州","公司营业执照还在办理中，预计两月后才出来,广州三木服饰有限公司,广州三木服饰有限公司",您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",北京西达文化传媒有限公司,好的，根据您所提供的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",厦门天利富橡塑制品有限公司,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",厦门杰富绅科技有限公司,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",君升工艺,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",国外都有可能,您可以按照以上方法办证进馆。
0,"有限公司,科技,广州",广东宝莱特医用科技股份有限公司,请您想参观采购国内产品还是国外产品？
0,"有限公司,科技,广州",广州卡如泽贸易有限公司,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",广州酷之优电子配件有限公司,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",春城建材机械厂,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",杭州纽奔贸易有限公司,"好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,Guest 04-26 13:45:39,Guest 04-26 13:45:39"
0,"有限公司,科技,广州",汕头市荣业塑料五金有限公司,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",江苏导航纺织科技有限公司?,好的，根据您所提供的信息，给你匹配了适合您的办证方法。您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件及复印件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",洛阳今丰,请问是有限公司形式吗？
0,"有限公司,科技,广州",深圳宏泽兴电子商务有限公司,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
0,"有限公司,科技,广州",深圳市虎威尔科技有限公司,请问您想参观采购国内产品还是国外产品？
0,"有限公司,科技,广州",深圳户籍身份证,好的。请问您是想要采购国内的产品吗？
0,"有限公司,科技,广州",深圳草莓防伪科技有限公司,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",玉环元伦阀门有限公司,请问您是需要采购国内的产品吗？
0,"有限公司,科技,广州",联系不到啊……,如没有已经办理好境外采购商证的境外客商陪同下是无法办理证件的。
0,"有限公司,科技,广州",苏州浩善五金有限公司,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
0,"有限公司,科技,广州",荷马特液压设备,请问是有限公司吗？
0,"有限公司,科技,广州",莒南县绿谷食品有限公司,"好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,请问还有什么可以帮您？,请问还有什么可以帮您？"
0,"有限公司,科技,广州",裕成塑胶有限公司,请问您是需要采购国内的产品吗？
0,"有限公司,科技,广州",赤峰华强五金销售部,请问您是需要采购国内的产品吗？
0,"有限公司,科技,广州",连云港腾亿电子有限公司?,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
1,"请问,需要,证件",个人可以参加广交会吗,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",参加需要什么门槛吗,您是指申请展位还是进馆参观？
1,"请问,需要,证件",在广交会哪里办理？,您可在广交会现场办理，A区西侧境外采购商报到处以及B区东侧境外采购商报到处 。
1,"请问,需要,证件",好，进广交会考察一下，需要申请通行证吗,如是进馆参观采购，请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件","如何参观展览,需要办理证件吗,需要办理证件吗",请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件","广交会不对外开放吗,第二期,第二期",不是的，根据您持有的证件类型不同，适合您的办证方式也是不同的。
1,"请问,需要,证件",广交会有观众的证吗／,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",广交会直接进不能办么,"抱歉，广交会是需要根据客商的身份证类型及公司类型办理相对应的证件才能进馆的。,""您好,我是70429,很高兴和您对话！"",""您好,我是70429,很高兴和您对话！"""
1,"请问,需要,证件",广交会门票多少钱？,"您好，广交会是没有门票售卖的，进馆是需要办理证件的。,请问与会人员是境内人士还是境外人士呢？,请问与会人员是境内人士还是境外人士呢？"
1,"请问,需要,证件",您好，请问个人参展需要什么证件吗,请问您是想进馆参观采购吗？
1,"请问,需要,证件",您好，请问个人如何参观广交会,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",我想咨询一下，广交会春节第一场最后的参展时间是什么呢？,请问您是想要申请展位吗？
1,"请问,需要,证件",请问今年的广交会什么时候举办,第一期：秋：10月15-19日（电子及家电类、照明类、车辆及配件类、机械类、五金工具类、建材类、化工产品类、能源类）
1,"请问,需要,证件",请问参加第三期展会需要准备什么证件吗？,请问您是要进馆参观采购吗？
1,"请问,需要,证件",请问参观这个会展需要什么手续？,请问您是想要参观十月份的广交会吗？
1,"请问,需要,证件",请问如何入场，如何办理入场证,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",请问如何办理境外采购商的参展证件？,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",请问怎样办理广交会观众证件的呢,您好，请问您是想进馆参观吗？
1,"请问,需要,证件",请问采购商证如何办理,请问与会人员是境内人士还是境外人士呢？
1,"请问,需要,证件",那请问怎么办呢？,没有证件是无法进馆的。
2,"没有,客商,有没有",今天的?礼品展,请问您方便提供贵司公司名称吗？
2,"没有,客商,有没有",会不会要排很久的队,"抱歉，保证地点应该是A区6号门，B区4号门。,这边无法预估现场的情况，建议您早一点过去。,这边无法预估现场的情况，建议您早一点过去。"
2,"没有,客商,有没有",其他2期呢？,第二期以及第三期开展期间方可办理该证件。
2,"没有,客商,有没有",嗯，如果没有境外客商可以联系呢？还有别的办证方法吗？,抱歉，根据您的情况，是只有以上办证方式。
2,"没有,客商,有没有",如果就采购国内的产品呢，,"您好，您参观的出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。 ,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. ,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. "
2,"没有,客商,有没有","如果当时有境外客户来，会和我一起去,没有呢,没有呢",请问您方便提供贵司公司名称吗？
2,"没有,客商,有没有",如果找不到合适的外商呢,"如果没有境外客商陪同的话是办理不了该证件的.,您好，您参观的出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。 ,您好，您参观的出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。 "
2,"没有,客商,有没有",如果是buyer的证呢,"进馆参观都是需要办理证件的，以上就是最适合您的办证方式。,我们是根据您持有的证件来区别办证方式的，如是境内人士，没有持有一年以上有效工作签证或者境外永久居住身份证，都是需要外商陪同办理证件的。,我们是根据您持有的证件来区别办证方式的，如是境内人士，没有持有一年以上有效工作签证或者境外永久居住身份证，都是需要外商陪同办理证件的。"
2,"没有,客商,有没有",如果没有境外往来的客商呢？,如没有已经办理好境外采购商证的境外客商陪同下是无法办理该证件的。
2,"没有,客商,有没有",如果能办证件，可以带孩子吗？,由于广交会主要是提供给客商洽谈业务的，并且人流量较大，所以不建议带小孩进馆。
2,"没有,客商,有没有",客户如果不来呢？,抱歉，这是最适合您办的证件。
2,"没有,客商,有没有",家电和车辆相关的,抱歉，进口展区暂时没有找到车辆相关展品，第一期有电子及家电类，请问贵司有从事跟家电相关的进口业务并且可以提供报关单等证明材料吗？
2,"没有,客商,有没有","我是做印度，和泰国市场,如果不认识境外采购商呢,如果不认识境外采购商呢,可以进去吗",进馆参观采购是需要办理证件的，如没有已经办理好境外采购商证的外商陪同是无法办理证件的，无法进馆的。
2,"没有,客商,有没有",普通市民呢,您好，进馆也是需要办理证件的。
2,"没有,客商,有没有",有没有所谓门票的说法?就是只是进去看看的,您好，广交会是没有门票售卖的。
2,"没有,客商,有没有",琶洲会馆有没有不是对外的展会,"我们这里是广交会展馆，除了举办广交会还会举办其他展会。,广交会展馆展览排期详情可以查看http://www.ciefc.com/,广交会展馆展览排期详情可以查看http://www.ciefc.com/"
2,"没有,客商,有没有",那如果是境内人士第一次参加呢,请问与会的境内人士有一年以上有效境外工作签证或者境外永久居住证吗?
2,"没有,客商,有没有",那如果没有刚好同个时间去的境外客商一起呢,很抱歉，如果没有已办理好境外采购商证的外商陪同，是无法办理进馆证件的。
2,"没有,客商,有没有",采购电子产品这块的,请问与会人员是境内人士还是境外人士呢？
2,"没有,客商,有没有",需要什么样的资质呢？,想询问一下您方便提供贵司全称吗？
3,"还有,办法,需要",300rmb/人/天50元工本费???可以直接买2天的吗？,可以的，收费的采购代表证是最多一次性办理连续5天的证件。
3,"还有,办法,需要",一定要有外商陪同吗？,是的。广交会期间不对外开放。需符合相关办证条件办理相关证件方可进馆。
3,"还有,办法,需要",不能提前预订门票吗？,您好，很抱歉，广交会是没有门票的。需符合相关办证条件办理相关证件方可进馆。
3,"还有,办法,需要",个人可以买票进去观展吗？,"您好，广交会是没有门票售卖的，进馆是需要办理证件的,请问与会人员是境内人士还是境外人士呢？,请问与会人员是境内人士还是境外人士呢？"
3,"还有,办法,需要",作为游客是没有办法参观证的吗？,是的。
3,"还有,办法,需要","假如是我们想观展，?春季展会,提交审核资料?是给你们吗,提交审核资料?是给你们吗",请问与会人员是境内人士还是境外人士呢？
3,"还有,办法,需要",只有到现场才能办吗？,是的。且需要在已办理好境外采购商证的外商陪同下办证。
3,"还有,办法,需要",只有这种办法吗,是的。
3,"还有,办法,需要",哦，境内的只能通过这种方式进去吗？,根据您的情况，以上办证方式是最适合您的。
3,"还有,办法,需要",噢好的只有这一种办法是吗,是的.
3,"还有,办法,需要",家具属于“家居装饰品类”吗？,家具属于二期家具展区。
3,"还有,办法,需要",必须是参展商吗？,不是的，若您是想参观或者采购都是以采购商的身份办证进馆的。
3,"还有,办法,需要",必须要境外客商带领吗,"是的,您好！工号70429很高兴为您服务/Hello!?NO.70429?is?at?your?service. ,您好！工号70429很高兴为您服务/Hello!?NO.70429?is?at?your?service. "
3,"还有,办法,需要",我不认识境外商的话，还有其他途径吗,"如果没有已经办理好境外采购商证的境外客商陪同，无法办理采购代表证，没有证件无法进馆。,以上办证方式是最适合您的。,以上办证方式是最适合您的。"
3,"还有,办法,需要",我是参展商，需要邀请客户来看展，需要办理证件吗？,请问您客户是境内人士还是境外人士呢？
3,"还有,办法,需要",每一期都要办证件吗？,"该证件最多只可办理5天，不可跨期办理，您办理多少天就可进馆多少天。,若您每期都进馆参观采购，您都需办理证件进馆。,若您每期都进馆参观采购，您都需办理证件进馆。"
3,"还有,办法,需要",第二期：春：4月23-27日??秋：10月23-27日?这个是吗,是的。
3,"还有,办法,需要",认识参展商可以吗,您可以联系参展商咨询商务厅是否有名额可以办理参展代表证。
3,"还有,办法,需要","讯成信息科技，我们主要是做工业动画的,还有其他方式吗？,还有其他方式吗？",抱歉，这是最适合您办的证件。
3,"还有,办法,需要",证件?只有那一种办法？,"是的，根据您的情况是只有以上办证方式。,您好，请问还有什么可以帮您？,您好，请问还有什么可以帮您？"
3,"还有,办法,需要",费用也是300rmb/人/天50元工本费吗,是的。
3,"还有,办法,需要",还有其他方法吗？,抱歉，这是最适合您办的证件。
3,"还有,办法,需要",还有别的申请途径吗？,抱歉，如果是境内人士，并且没有持有一年以上有效境外工作签证或者境外永久居住身份证的话，都是需要在已经办理好境外采购商证的外商陪同下办理证件。
3,"还有,办法,需要",这样的话国内外的产品都能参观了是吗？,是的。
3,"还有,办法,需要",这边没办法办吗？,很抱歉，广交会期间不对外开放。须符合相关办证条件办理相关证件后方可进馆。
3,"还有,办法,需要","都要参观呢？,有区别是吗？,有区别是吗？",如果是境内人士，并且没有持有一年以上有效境外工作签证或者境外永久居住身份证的话，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
4,"没有,不能,进不去",哦，好的，要是没有这些手续就不能进馆参观了吗？,"是的。,需要符合资质标准才可以办证的。,需要符合资质标准才可以办证的。"
4,"没有,不能,进不去",哦，我们也有厂，但是现在没计划参展，只是想先看看,进馆都是需要办证证件，没有证件无法进馆。
4,"没有,不能,进不去","嗯，好的谢谢,广交会现在游客可以参观嘛,广交会现在游客可以参观嘛",请问您是指广交会期间参观吗？
4,"没有,不能,进不去",噢好的谢谢，没有了,"不客气。,您好！工号70424很高兴为您服务/Hello! NO.70424 is at your service. ,您好！工号70424很高兴为您服务/Hello! NO.70424 is at your service. "
4,"没有,不能,进不去",好，谢谢,不客气。
4,"没有,不能,进不去",就是我是不是不能免费?,您好，境内客商办理的是收费的采购代表证。
4,"没有,不能,进不去","懂了,谢谢,谢谢",不客气，请问还有其他可以帮您吗？
4,"没有,不能,进不去","我们申请了广交会的邀请函，,是不是什么时间去都可以？,是不是什么时间去都可以？",请问与会人员是境内人士还是境外人士呢？
4,"没有,不能,进不去",我想去看展览，但是进不去,"没有证件是无法进馆的。,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. ,您好！工号70408很高兴为您服务/Hello!?NO.70408?is?at?your?service. "
4,"没有,不能,进不去",我是否可以带2个合作伙伴进去,您办理的是采购代表证并不是采购商证件。
4,"没有,不能,进不去",我没有外商那就不能进馆了吗,您好，您参观的出口展区参展企业都是国内的企业，参展展品主要面向境外市场境外采购商，您可作为境外采购商的境内采购代表办理采购代表证进馆。
4,"没有,不能,进不去",明白，谢谢,"不客气。,请问有什么可以帮您？,请问有什么可以帮您？"
4,"没有,不能,进不去",是的，而且我现在已经打印出来了,"""您好，您所办理证件进馆时间实在9:30-18:00,。"",您可以参加以下时间段的展会第一期：春：4月15-19日 第二期：春：4月23-27日??第三期：春:5月1-5日 ,您可以参加以下时间段的展会第一期：春：4月15-19日 第二期：春：4月23-27日??第三期：春:5月1-5日 "
4,"没有,不能,进不去",暂时没有了谢谢?,"不客气。,请您稍后对本次服务进行评价，感谢您使用广交会网上客服，祝您生活愉快！再见！,请您稍后对本次服务进行评价，感谢您使用广交会网上客服，祝您生活愉快！再见！"
4,"没有,不能,进不去",没有了，谢谢,您好！工号70445很高兴为您服务。/Hello! NO.70445 is at your service. 
4,"没有,不能,进不去",谢谢你,"不客气。,您好，请问还有什么可以帮您？,您好，请问还有什么可以帮您？"
5,"参观,办证,门票",5.1是不是会有很多办证的人？,抱歉，这个是无法预估的。
5,"参观,办证,门票",个人参观展会怎么购票？,您好，广交会是没有门票售卖的，进馆是需要办证。
5,"参观,办证,门票",内宾怎么办证进场,请问您是想要进馆参观吗？
5,"参观,办证,门票",去看展要怎么办证,请问您是想参观广交会吗？
5,"参观,办证,门票",怎么办证？,请问与会人员是境内人士还是境外人士呢？
